SegoeUI-Semilight	11	28	from Services Australia and/or apply for a formal review. Information about opportunities for
SegoeUI-Semilight	11	30	review is included in Services Australia debt notices and is also available on the Services
SegoeUI-Semilight	11	31	Australia website. In addition, social security recipients may request an appointment with a
SegoeUI-Semilight	11	33	Services Australia social worker who can refer them to financial counselling and support
SegoeUI-Semilight	11	35	services.
SegoeUI-Semilight	11	37	Measures to improve the accuracy of social security payments are being implemented as a
SegoeUI-Semilight	11	39	priority for the Government, reducing the likelihood of debts being incurred due to
SegoeUI-Semilight	11	41	overpayments. These include the use of Single Touch Payroll (STP) for reporting of employment
SegoeUI-Semilight	11	43	income. STP has now been implemented for the majority of employers, enabling the pre-filling
SegoeUI-Semilight	11	44	of social security recipients’ employment income reports, and supporting faster and more
SegoeUI-Semilight	11	46	accurate actual income reporting.
SegoeUI-Semilight	11	49	The Australian National Audit Office has also recently completed a performance audit on the
SegoeUI-Semilight	11	51	accuracy and timeliness of income support, and Services Australia and the Department of Social
SegoeUI-Semilight	11	52	Services are implementing the agreed recommendations.
SegoeUI-Semilight	11	56	Recommendation 19.1: Selection of chief counsel
SegoeUI-Semilight	11	59	The selection panel for the appointment of chief counsel of Services Australia or DSS (chief
SegoeUI-Semilight	11	61	counsel being the head of the entity’s legal practice) should include as a member of the panel,
SegoeUI-Semilight	11	63	the Australian Government Solicitor.
SegoeUI-Semilight	11	66	The Government accepts this recommendation.
SegoeUI-Semilight	11	69	The Government recognises the specialist input the Australian Government Solicitor or their
SegoeUI-Semilight	11	70	representative could provide in the selection of the chief legal officers of Services Australia and
SegoeUI-Semilight	11	72	the Department of Social Services.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 24
SegoeUI-Semilight	11	11	Recommendation 19.2: Training for lawyers – Services Australia
SegoeUI-Semilight	11	14	Services Australia should provide regular training to its in-house lawyers on the core duties and
SegoeUI-Semilight	11	16	responsibilities set out in the Legal Practice Standards, including:
SegoeUI-Semilight	11	19	• an emphasis on the duty to avoid any compromise to their integrity and professional
SegoeUI-Semilight	11	21	independence and the challenges that may be presented to a government lawyer in fulfilling
SegoeUI-Semilight	11	23	that obligation.
SegoeUI-Semilight	11	24	• appropriate statutory and case authority references in advice writing.
SegoeUI-Semilight	11	28	The Government accepts this recommendation.
SegoeUI-Semilight	11	30	The Government recognises the importance of providing training and development to its in-
SegoeUI-Semilight	11	32	house legal officers, to ensure that they are able to deliver services in line with Legal Practice
SegoeUI-Semilight	11	34	Standards.
SegoeUI-Semilight	11	36	Services Australia legal staff are subject to Legal Practice Directions issued by the Chief Counsel
SegoeUI-Semilight	11	38	which set out the obligations and requirements of agency legal staff, including a requirement to
SegoeUI-Semilight	11	40	undertake regular training. In addition, performance agreements for all Services Australia legal
SegoeUI-Semilight	11	42	staff will require staff to comply with the Legal Practice Directions.
SegoeUI-Semilight	11	44	Services Australia has also engaged with the Department of Social Services and other agencies
SegoeUI-Semilight	11	46	within the Social Services portfolio on shared training for legal staff across the social services
SegoeUI-Semilight	11	48	portfolio. Areas in focus include training on legal ethics, obligations of in-house lawyers and
SegoeUI-Semilight	11	50	principles of advice writing. This training is additional to the obligations of in-house lawyers to
SegoeUI-Semilight	11	51	complete mandatory Continuing Legal Education (CLE) to maintain their practising certificates.
SegoeUI-Semilight	11	55	Recommendation 19.3: Legal practice standards – Social Services
SegoeUI-Semilight	11	58	DSS should develop Legal Practice Standards which set out the core duties and responsibilities
SegoeUI-Semilight	11	60	of all legal officers working at DSS.
SegoeUI-Semilight	11	63	The Government accepts this recommendation.
SegoeUI-Semilight	11	66	The Government recognises the importance of having clear Legal Practice Standards in place
SegoeUI-Semilight	11	68	that outline the core duties and responsibilities of in-house government lawyers.
SegoeUI-Semilight	11	70	The Department of Social Services (DSS) has developed a new package of legal practice
SegoeUI-Semilight	11	72	governance documents, which include updates to the Legal Practice Manual issued by the Chief
SegoeUI-Semilight	11	74	Counsel that set out the core duties and responsibilities of all legal officers working at DSS.
SegoeUI-Semilight	11	76	Compliance with these duties and obligations will be included in the performance agreements
SegoeUI-Semilight	11	77	for all legal staff.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 25
SegoeUI-Semilight	11	11	Recommendation 19.4: Training for lawyers – Social Services
SegoeUI-Semilight	11	14	DSS should provide regular training on the core duties and responsibilities to be set out in the
SegoeUI-Semilight	11	16	Legal Practice Standards which should include: an emphasis on the duty to avoid any
SegoeUI-Semilight	11	18	compromise to their integrity and professional independence and the challenges that may be
SegoeUI-Semilight	11	20	presented to a government lawyer in fulfilling that obligation appropriate statutory and case
SegoeUI-Semilight	11	22	authority references in advice writing.
SegoeUI-Semilight	11	25	The Government accepts this recommendation.
SegoeUI-Semilight	11	27	The Government recognises the importance of providing training and development to its in-
SegoeUI-Semilight	11	29	house legal officers, to ensure that they are able to deliver services in line with Legal Practice
SegoeUI-Semilight	11	31	Standards.
SegoeUI-Semilight	11	34	The Department of Social Services (DSS) is establishing a regular training program for in-house
SegoeUI-Semilight	11	35	lawyers that will include a focus on core studies and responsibilities laid down in DSS Legal
SegoeUI-Semilight	11	37	Practice Standards. DSS is also actively taking steps to engage providers to deliver integrity and
SegoeUI-Semilight	11	39	professional independence training for all lawyers in the Department. This training will be in
SegoeUI-Semilight	11	41	addition to the lawyers’ obligation to complete Continuing Legal Education (CLE) associated
SegoeUI-Semilight	11	42	with maintaining the required Practising Certificate.
SegoeUI-Semilight	11	45	DSS has also engaged with Services Australia and other agencies within the social services
SegoeUI-Semilight	11	47	portfolio regarding the opportunities for shared training for legal staff across the social services
SegoeUI-Semilight	11	48	portfolio. Areas in focus include training on legal ethics, obligations of in-house lawyers and
SegoeUI-Semilight	11	50	principles of advice writing.
SegoeUI-Semilight	11	54	Recommendation 19.5: Draft advice – Social Services
SegoeUI-Semilight	11	57	DSS should issue a further direction providing that, if the administering agency decides that a
SegoeUI-Semilight	11	59	draft advice need not be provided in final form, that decision and the reasons for it must be
SegoeUI-Semilight	11	61	documented. One of those steps – finalisation, or a documented decision against finalisation –
SegoeUI-Semilight	11	63	should have been taken within three months of the receipt of the draft advice.
SegoeUI-Semilight	11	66	The Government accepts this recommendation.
SegoeUI-Semilight	11	69	The Government agrees that legal advice cannot be disregarded because it is in draft form and
SegoeUI-Semilight	11	70	it is never acceptable for legal advice not to be finalised on the basis that the advice may be
SegoeUI-Semilight	11	72	inconvenient or unwelcome.
SegoeUI-Semilight	11	75	The Secretary of the Department of Social Services issued guidance on the practice of
SegoeUI-Semilight	11	76	requesting, clarifying and finalising legal advice on 14 November 2022. The Chief Counsel of the
SegoeUI-Semilight	11	78	Department of Social Services has also issued Legal Services Practice guidance on obtaining
SegoeUI-Semilight	11	80	external legal advice, including draft advice, clearly articulating that external advice is not to be
SegoeUI-Semilight	11	82	left in draft form indefinitely, but should be finalised as soon as is practicable.
SegoeUI-Semilight	11	84	The Government also considers it is important that the treatment of draft legal advice is
SegoeUI-Semilight	11	86	consistent across agencies. On 15 May 2023, the Secretary of the Attorney-General’s
SegoeUI-Semilight	11	88	Department circulated initial guidance to all the heads of legal services functions across the APS
SegoeUI-Semilight	11	90	on the use of draft legal advice within government, making it clear that legal advice cannot be
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 26
SegoeUI-Semilight	11	11	disregarded because it is in draft form and that it is never acceptable for legal advice not to be
SegoeUI-Semilight	11	13	finalised on the basis that the advice may be inconvenient or unwelcome. The
SegoeUI-Semilight	11	15	Attorney-General’s Department is reviewing the guidance in light of the observations made by
SegoeUI-Semilight	11	16	the Royal Commission.
SegoeUI-Semilight	11	20	Recommendation 19.6: Draft advice – Services Australia
SegoeUI-Semilight	11	23	Services Australia should issue a direction that legal advice is to be left in draft form only to the
SegoeUI-Semilight	11	25	extent that the administrative step of finalising it has not yet been undertaken by lawyers or
SegoeUI-Semilight	11	27	there are remaining questions to be answered in relation to the issues under consideration and
SegoeUI-Semilight	11	29	that, if the administering agency decides that a draft advice need not be provided in final form,
SegoeUI-Semilight	11	31	that decision and the reasons for it must be documented. One of those steps – finalisation, or a
SegoeUI-Semilight	11	33	documented decision against finalisation – should have been taken within three months of the
SegoeUI-Semilight	11	35	receipt of the draft advice.
SegoeUI-Semilight	11	38	The Government accepts this recommendation.
SegoeUI-Semilight	11	40	The Government agrees that legal advice cannot be disregarded because it is in draft form and
SegoeUI-Semilight	11	42	it is never acceptable for legal advice not to be finalised on the basis that the advice may be
SegoeUI-Semilight	11	44	inconvenient or unwelcome.
SegoeUI-Semilight	11	47	The Chief Counsel of Services Australia has issued internal Legal Practice Standards on
SegoeUI-Semilight	11	48	obtaining external legal advice, including draft advice. Legal Officers are required to have
SegoeUI-Semilight	11	50	regard to the Chief Counsel’s expectation that draft legal advice will ordinarily be finalised, that
SegoeUI-Semilight	11	52	legal advice cannot be disregarded on the basis that it is in draft form, that it is never
SegoeUI-Semilight	11	53	acceptable for draft legal advice not to be finalised because it may be unwelcome or
SegoeUI-Semilight	11	55	inconvenient, and that draft legal advice should be finalised before it is relied upon to make
SegoeUI-Semilight	11	57	decisions. Where finalisation of draft advice is not practicable, Legal Officers must place a file
SegoeUI-Semilight	11	59	note on the relevant file confirming the reason the advice was not finalised.
SegoeUI-Semilight	11	61	The Government also considers it is important that the treatment of draft legal advice is
SegoeUI-Semilight	11	63	consistent across agencies. On 15 May 2023, the Secretary of the Attorney-General’s
SegoeUI-Semilight	11	65	Department circulated initial guidance to all the heads of legal services functions across the APS
SegoeUI-Semilight	11	67	on the use of draft legal advice within government, making it clear that legal advice cannot be
SegoeUI-Semilight	11	68	disregarded because it is in draft form and that it is never acceptable for legal advice not to be
SegoeUI-Semilight	11	70	finalised on the basis that the advice may be inconvenient or unwelcome. The
SegoeUI-Semilight	11	72	Attorney-General’s Department is reviewing the guidance in light of the observations made by
SegoeUI-Semilight	11	74	the Royal Commission.
SegoeUI-Semilight	11	78	Recommendation 19.7: The Directions
SegoeUI-Semilight	11	80	The Legal Services Directions 2017 should be reviewed and simplified.
SegoeUI-Semilight	11	84	The Government accepts this recommendation.
SegoeUI-Semilight	11	86	The Legal Services Directions 2017 play an important function setting out the requirements for
SegoeUI-Semilight	11	88	sound practice in the provision of legal services to the Australian Government.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 27
SegoeUI-Semilight	11	11	The Government will review and redraft aspects of the Legal Services Directions 2017 with a view
SegoeUI-Semilight	11	13	to ensuring the Directions are fit-for-purpose in supporting agencies to undertake
SegoeUI-Semilight	11	15	Commonwealth legal work and manage legal risk in an effective, consistent and
SegoeUI-Semilight	11	16	whole-of-Commonwealth manner.
SegoeUI-Semilight	11	19	The Attorney-General’s Department will lead implementation of this recommendation.
SegoeUI-Semilight	11	23	Recommendation 19.8: Office of Legal Services Coordination to assist agencies with significant
SegoeUI-Semilight	11	25	issues reporting
SegoeUI-Semilight	11	28	The OLSC should provide more extensive information and feedback to assist agencies with the
SegoeUI-Semilight	11	30	significant legal issues process.
SegoeUI-Semilight	11	33	The Government accepts this recommendation.
SegoeUI-Semilight	11	35	The Government recognises the important function that the Office of Legal Services
SegoeUI-Semilight	11	37	Coordination performs for the APS and supports the provision of any guidance that would
SegoeUI-Semilight	11	39	further strengthen the reporting of significant legal issues.
SegoeUI-Semilight	11	41	The significant issues reporting and settlement regime in the Legal Services Directions 2017
SegoeUI-Semilight	11	43	allows the Attorney-General as First Law Officer to have visibility of, and the ability to influence,
SegoeUI-Semilight	11	45	key legal matters across the Commonwealth. The Attorney-General’s Department will review its
SegoeUI-Semilight	11	47	practices to provide improved guidance and support to better enable agencies to identify
SegoeUI-Semilight	11	49	significant issues arising in their legal work, and to provide the relevant information at the
SegoeUI-Semilight	11	50	appropriate time to support the Attorney-General perform the functions of the First Law
SegoeUI-Semilight	11	52	Officer.
SegoeUI-Semilight	11	55	The Government is providing $5.2 million over the forward estimates and $1.1 million per year,
SegoeUI-Semilight	11	56	ongoing, including additional ongoing staff for the Attorney-General’s Department, to provide
SegoeUI-Semilight	11	58	improved support and guidance on the significant legal issues regime.
SegoeUI-Semilight	11	62	Recommendation 19.9: Recording of reporting obligations
SegoeUI-Semilight	11	65	The OLSC should ensure a documentary record is made of substantive inquiries made with and
SegoeUI-Semilight	11	67	responses given by agencies concerning their obligations to report significant issues pursuant
SegoeUI-Semilight	11	69	to para 3.1 of the Directions.
SegoeUI-Semilight	11	72	The Government accepts this recommendation.
SegoeUI-Semilight	11	75	The Attorney-General’s Department will build on existing work to ensure it has appropriate
SegoeUI-Semilight	11	76	processes to document and record all inquiries with agencies on whether a legal issue is
SegoeUI-Semilight	11	78	required to be reported.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 28
SegoeUI-Semilight	11	11	Recommendation 19.10: The Directions 2
SegoeUI-Semilight	11	14	The OLSC should issue guidance material on the obligations to consult on and disclose advice
SegoeUI-SemilightItalic	11	16	in clause 10 of the Legal Services Directions 2017.
SegoeUI-Semilight	11	19	The Government accepts this recommendation.
SegoeUI-Semilight	11	22	The Government recognises the important function that the Office of Legal Services
SegoeUI-Semilight	11	23	Coordination performs for the Australian Public Service and supports the provision of any
SegoeUI-Semilight	11	25	guidance that would further strengthen the reporting of significant legal issues.
SegoeUI-Semilight	11	28	The Attorney-General’s Department will develop new guidance material to support agencies'
SegoeUI-Semilight	11	29	understanding of and compliance with the obligations in paragraph 10 of the Legal Services
SegoeUI-Semilight	11	31	Directions 2017 on the consultation on and sharing of legal advices.
SegoeUI-Semilight	11	35	Recommendation 19.11: Resourcing the Office of Legal Services Coordination
SegoeUI-Semilight	11	38	The OLSC should be properly resourced to deliver these functions.
SegoeUI-Semilight	11	41	The Government accepts this recommendation.
SegoeUI-Semilight	11	44	The Government recognises the important function that the Office of Legal Services
SegoeUI-Semilight	11	46	Coordination performs for the Australian Public Service and that it be properly resourced.
SegoeUI-Semilight	11	49	The Office of Legal Services Coordination in the Attorney-General’s Department performs a
SegoeUI-Semilight	11	51	critical function in supporting the Attorney-General as First Law Officer in having overarching
SegoeUI-Semilight	11	52	responsibility for all Commonwealth legal work, and supporting agencies to manage legal risk
SegoeUI-Semilight	11	54	in a collaborative and whole-of-Commonwealth manner. The Government will ensure that
SegoeUI-Semilight	11	56	OLSC is adequately resourced to perform its functions, which will enable it to provide the
SegoeUI-Semilight	11	57	support necessary for agencies to manage legal issues effectively.
SegoeUI-Semilight	11	62	Recommendation 19.12: Chief counsel
SegoeUI-Semilight	11	64	The Australian Government Legal Service’s General Counsel Charter be amended to place a
SegoeUI-Semilight	11	66	positive obligation on chief counsel to ensure that the Legal Services Directions 2017 (Cth) are
SegoeUI-Semilight	11	68	complied with and to document interactions with OLSC about inquiries made, and responses
SegoeUI-Semilight	11	70	given, concerning reporting obligations under those Directions.
SegoeUI-Semilight	11	73	The Government accepts this recommendation.
SegoeUI-Semilight	11	76	The Government recognises that the General Counsel or Chief Counsel in a government agency
SegoeUI-Semilight	11	78	plays an important role in the management of Commonwealth legal risk.
SegoeUI-Semilight	11	80	The General Counsel Charter, established in January 2022, establishes a set of common
SegoeUI-Semilight	11	82	expectations for General Counsel, and creates a relationship between General Counsel and the
SegoeUI-Semilight	11	84	Attorney-General’s Department Secretary as the head of the Australian Government Legal
SegoeUI-Semilight	11	85	Service (AGLS).
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 29
SegoeUI-Semilight	11	11	The Attorney-General’s Department, in consultation with the AGLS Board and General Counsel,
SegoeUI-Semilight	11	13	will review and update the General Counsel Charter in light of the recommendations and
SegoeUI-Semilight	11	15	observations of the Royal Commission.
SegoeUI-Semilight	11	19	Recommendation 19.13: Review of the Bilateral Management Agreement
SegoeUI-Semilight	11	21	The revised Bilateral Management Agreement should set out the requirement to consult on
SegoeUI-Semilight	11	23	and disclose legal advices between the two agencies where any intersection of work is
SegoeUI-Semilight	11	25	identified.
SegoeUI-Semilight	11	28	The Government accepts this recommendation.
SegoeUI-Semilight	11	31	In April 2023, the Secretary of the Department of Social Services and the Chief Executive Officer
SegoeUI-Semilight	11	33	of Services Australia executed a new Head Agreement to support the Bilateral Management
SegoeUI-Semilight	11	34	Arrangement. Under that agreement both committed to reviewing all Protocols, Service
SegoeUI-Semilight	11	36	Arrangements and Service Schedules entered into under the former Head Agreement.
SegoeUI-Semilight	11	39	Work is underway by both agencies to include the requirement to consult on and disclose
SegoeUI-Semilight	11	41	relevant legal advices in an updated Protocol. In conjunction, Chief Counsels within the social
SegoeUI-Semilight	11	42	services portfolio have updated the advice-sharing arrangements agreed in 2021. Chief
SegoeUI-Semilight	11	44	Counsels also have regular dialogue on significant legal issues and portfolio-level responses,
SegoeUI-Semilight	11	46	including through a regular Chief Counsel Forum.
SegoeUI-Semilight	11	50	Recommendation 20.1: AAT cases with significant legal and policy issues
SegoeUI-Semilight	11	53	Services Australia should put in place a system for identifying AAT cases which raise significant
SegoeUI-Semilight	11	55	legal and policy issues and ensuring that they are brought to the attention of senior DSS and
SegoeUI-Semilight	11	57	Services Australia officers.
SegoeUI-Semilight	11	60	The Government accepts this recommendation.
SegoeUI-Semilight	11	62	The Government recognises the importance of this recommendation and supports the work
SegoeUI-Semilight	11	64	underway within the Department of Social Services (DSS) and Services Australia to strengthen
SegoeUI-Semilight	11	66	their processes and ensure greater transparency in the reporting of information relating to
SegoeUI-Semilight	11	68	Administrative Appeals Tribunal (AAT) cases to senior officers of both agencies.
SegoeUI-Semilight	11	70	Services Australia and DSS legal areas are updating their Standing Operational Statement which
SegoeUI-Semilight	11	72	prescribes arrangements to ensure matters which raise significant legal and policy issues are
SegoeUI-Semilight	11	74	brought to the attention of senior officials, and are also raised with the Office of Legal Services
SegoeUI-Semilight	11	75	Coordination when required.
SegoeUI-Semilight	11	78	Services Australia will also review any revised settings and approaches required, including
SegoeUI-Semilight	11	80	systems implementation, to support the establishment of the new federal administrative review
SegoeUI-Semilight	11	82	body, and its procedures, once established.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 30
SegoeUI-Semilight	11	11	Recommendation 20.2: Training for DHS legal officers
SegoeUI-Semilight	11	14	Services Australia legal officers whose duties involve the preparation of advices in relation to
SegoeUI-Semilight	11	16	AAT decisions should receive training which emphasises the requirements of the Standing
SegoeUI-Semilight	11	18	Operational Statements in relation to appeal recommendations and referral to DSS; Services
SegoeUI-Semilight	11	20	Australia’s obligations as a model litigant; and the obligation to pay due regard to AAT
SegoeUI-Semilight	11	22	decisions and directions.
SegoeUI-Semilight	11	25	The Government accepts this recommendation.
SegoeUI-Semilight	11	27	The Government recognises the importance of providing training and development to legal
SegoeUI-Semilight	11	29	officers, to ensure that they are able to deliver services in line with the Commonwealth model
SegoeUI-Semilight	11	31	litigant obligations.
SegoeUI-Semilight	11	34	The Australian Government Legal Service (AGLS) is the overarching, formal professional
SegoeUI-Semilight	11	35	network for government lawyers. The AGLS supports coherent and consistent legal services
SegoeUI-Semilight	11	37	across the Commonwealth and provides a professional network for collaboration including on
SegoeUI-Semilight	11	39	training modules and legal standards. In addition, the Statement of Expectations of Australian
SegoeUI-Semilight	11	41	Government Lawyers sets out the expectations of government lawyers and provides guidance
SegoeUI-Semilight	11	42	for government lawyers in fulfilling their duties in a government context.23
SegoeUI-Semilight	11	45	Services Australia will update its training packages and provide specific training to lawyers
SegoeUI-Semilight	11	47	within the Litigation Branch on the Model Litigant Obligations under the Legal Services
SegoeUI-Semilight	11	48	Directions 2017, as well as the Standing Operational Statement with the Department of Social
SegoeUI-Semilight	11	50	Services (DSS).
SegoeUI-Semilight	11	53	DSS has also engaged with Services Australia and other agencies within the social services
SegoeUI-Semilight	11	55	portfolio regarding the opportunities for shared training for legal staff across the social services
SegoeUI-Semilight	11	56	portfolio. The initial focus of discussion will be for training in areas of legal ethics, obligations of
SegoeUI-Semilight	11	58	in-house lawyers and principles of advice writing. In addition, all in-house lawyers admitted to
SegoeUI-Semilight	11	60	practice are required to complete mandatory Continuing Legal Education and provide monthly
SegoeUI-Semilight	11	62	reports of active significant matters.
SegoeUI-Semilight	11	66	Recommendation 20.3: Identifying significant AAT decisions
SegoeUI-Semilight	11	69	DSS should establish, or if it is established, maintain, a system for identifying all significant AAT
SegoeUI-Semilight	11	70	decisions and bringing them to the attention of its secretary.
SegoeUI-Semilight	11	73	The Government accepts this recommendation.
SegoeUI-Semilight	11	76	The Government recognises the importance of this recommendation and supports the work
SegoeUI-Semilight	11	78	presently underway within the Department of Social Service (DSS) and Services Australia to
SegoeUI-Semilight	11	80	strengthen their processes and ensure greater transparency in the reporting of information
SegoeUI-Semilight	11	81	relating to Administrative Appeals Tribunal (AAT) cases to senior officers of both agencies.
SegoeUI-Semilight	10	90	23 Statement of expectations of Australian Government lawyers. February 2022.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 31
SegoeUI-Semilight	11	11	Identification and reporting on significant AAT decisions is governed by Services Australia and
SegoeUI-Semilight	11	13	the Department of Social Services Standing Operational Statement. The Statement requires
SegoeUI-Semilight	11	15	Services Australia to notify DSS of significant AAT decisions and provide monthly reporting of
SegoeUI-Semilight	11	17	active matters.
SegoeUI-Semilight	11	20	DSS and Services Australia will consider the impact of the establishment of the new federal
SegoeUI-Semilight	11	21	administrative review body on its processes for identifying significant matters and will further
SegoeUI-Semilight	11	23	adjust any processes as required.
SegoeUI-Semilight	11	27	Recommendation 20.4: Publication of first instance AAT decisions
SegoeUI-Semilight	11	30	The federal administrative review body which replaces the AAT should devise a system for
SegoeUI-Semilight	11	32	publication on a readily accessible platform of first instance social security decisions which
SegoeUI-Semilight	11	34	involve significant conclusions of law or have implications for social security policy.
SegoeUI-Semilight	11	37	The Government accepts this recommendation.
SegoeUI-Semilight	11	40	On 29 September 2023, the Government announced that by the end of the year it will
SegoeUI-Semilight	11	42	introduce legislation to abolish the Administrative Appeals Tribunal (AAT) and replace it with a
SegoeUI-Semilight	11	43	new body, the Administrative Review Tribunal (ART).
SegoeUI-Semilight	11	46	The Government is developing legislation to repeal the Administrative Appeals Tribunal Act 1975
SegoeUI-Semilight	11	48	(Cth) and to establish the ART.
SegoeUI-Semilight	11	51	The legislation is being informed by public consultation with a wide range of stakeholders
SegoeUI-Semilight	11	52	including the Expert Advisory Group on the administrative review reforms, representatives of
SegoeUI-Semilight	11	54	the legal, disability, veterans, social security, migration and refugee sectors, and users of the
SegoeUI-Semilight	11	56	current AAT.
SegoeUI-Semilight	11	59	The Government’s proposed legislation to establish the new administrative review body will
SegoeUI-Semilight	11	60	provide for decisions of the new administrative review body to be published, and will require
SegoeUI-Semilight	11	62	the publication of decisions that involve a significant conclusion of law or have significant
SegoeUI-Semilight	11	64	implications for Commonwealth policy or administration. Decisions could also be de-identified
SegoeUI-Semilight	11	66	before being published if non-disclosure requirements and privacy considerations apply in a
SegoeUI-Semilight	11	67	particular matter.
SegoeUI-Semilight	11	71	Recommendation 20.5: Administrative Review Council
SegoeUI-Semilight	11	74	Re-instate the Administrative Review Council or a body with similar membership and similar
SegoeUI-Semilight	11	76	functions, with consideration given to a particular role in review of Commonwealth
SegoeUI-Semilight	11	78	administrative decision-making processes.
SegoeUI-Semilight	11	81	The Government accepts this recommendation.
SegoeUI-Semilight	11	84	As noted in the response to recommendation 20.4, on 29 September 2023, the Government
SegoeUI-Semilight	11	86	announced that by the end of the year it will introduce legislation to abolish the Administrative
SegoeUI-Semilight	11	87	Appeals Tribunal (AAT) and replace it with a new body, the Administrative Review Tribunal
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 32
SegoeUI-Semilight	11	11	(ART). The Government is developing legislation to repeal the Administrative Appeals Tribunal
SegoeUI-Semilight	11	13	Act 1975 (Cth) and to establish the ART.
SegoeUI-Semilight	11	15	The Administrative Review Council (ARC) will be re-established under the new legislation as an
SegoeUI-Semilight	11	17	expert body to monitor and advise on the operation and integrity of the Commonwealth
SegoeUI-Semilight	11	19	administrative review system.
SegoeUI-Semilight	11	22	The ARC will provide expertise to improve the quality of government decision-making through
SegoeUI-Semilight	11	23	the development of guidance, as well as reports to provide early identification of systemic
SegoeUI-Semilight	11	25	issues and opportunities for improvement across government.
SegoeUI-Semilight	11	28	Legislation is expected to be introduced in late-2023. The process to appoint ARC members
SegoeUI-Semilight	11	30	would commence following passage of the legislation.
SegoeUI-Semilight	11	34	Recommendation 21.1: Statutory duty to assist
SegoeUI-Semilight	11	36	A statutory duty be imposed on departmental secretaries and agency chief executive officers to
SegoeUI-Semilight	11	38	ensure that their department or agency use its best endeavours to assist the Ombudsman in
SegoeUI-Semilight	11	40	any investigation concerning it, with a corresponding statutory duty on the part of
SegoeUI-Semilight	11	42	Commonwealth public servants within a department or agency being investigated to use their
SegoeUI-Semilight	11	44	best endeavours to assist the Ombudsman in the investigation.
SegoeUI-Semilight	11	47	The Government accepts this recommendation.
SegoeUI-Semilight	11	50	The Government recognises the importance of ensuring agencies and departments are
SegoeUI-Semilight	11	52	accountable and act in a manner that is lawful, fair and transparent. A properly resourced,
SegoeUI-Semilight	11	53	independent, impartial and robust Ombudsman is vital to safeguarding the community in their
SegoeUI-Semilight	11	55	dealings with government agencies.
SegoeUI-Semilight	11	58	The Government agrees that a clearly stated statutory duty, imposed on departmental
SegoeUI-Semilight	11	59	secretaries and agency chief executive officers, to ensure that their department or agency use
SegoeUI-Semilight	11	61	its best endeavours to assist the Ombudsman would reinforce the responsibility on heads of
SegoeUI-Semilight	11	63	agencies to ensure their agency engages in good faith and proactively assists the
SegoeUI-Semilight	11	65	Commonwealth Ombudsman.
SegoeUI-Semilight	11	67	The Government agrees that a corresponding statutory duty on Commonwealth public servants
SegoeUI-Semilight	11	69	within a department or agency being investigated to use their best endeavours to assist the
SegoeUI-Semilight	11	71	Commonwealth Ombudsman would ensure the responsibility to assist is clearly individually
SegoeUI-Semilight	11	73	borne by each of those responsible.
SegoeUI-Semilight	11	75	The Government also recognises the importance of the Inspector-General of Taxation and
SegoeUI-Semilight	11	77	Taxation Ombudsman (IGTO) in providing assurance to the community that taxation laws are
SegoeUI-Semilight	11	79	being administered with integrity. The Government supports also introducing equivalent
SegoeUI-Semilight	11	80	statutory duties to investigations conducted by the IGTO.
SegoeUI-Semilight	11	83	The Government will progress amendments to relevant legislation to introduce these statutory
SegoeUI-Semilight	11	85	duties.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 33
SegoeUI-Semilight	11	11	Recommendation 21.2: Another power to obtain information
SegoeUI-Semilight	11	14	The Ombudsman Act be amended to confer on the Ombudsman a power in equivalent terms
SegoeUI-Semilight	11	16	to that in s 33(3) of the Auditor-General Act.
SegoeUI-Semilight	11	19	The Government accepts this recommendation.
SegoeUI-Semilight	11	22	The Government recognises the importance of ensuring that the Office of the Commonwealth
SegoeUI-Semilight	11	23	Ombudsman has the legislative powers to undertake full, independent and transparent
SegoeUI-Semilight	11	25	investigations. The Government also recognises that in order to provide assurance that an
SegoeUI-Semilight	11	27	Ombudsman investigation is independent, the Ombudsman needs powers to obtain full, free
SegoeUI-Semilight	11	29	and direct access to agency records as part of an investigation.
SegoeUI-Semilight	11	31	The Government will introduce legislation to establish a statutory power equivalent to that of
SegoeUI-Semilight	11	33	subsection 33(3) of the Auditor-General Act 1997 (Cth). This would ensure the Ombudsman is
SegoeUI-Semilight	11	35	not dependent upon agencies to undertake searches and provide documents and information,
