ArialMT	11	do not action these referrals
ArialMT	11	(iv) monitoring members who are overdue for screenings and following up
ArialMT	11	with them
ArialMT	11	(c) introducing tools that screen for known risk factors for suicide and
ArialMT	11	suicidality that are not currently screened for, including problematic anger,
ArialMT	11	sleeping difficulties and military sexual trauma
ArialMT	11	(d) using the data collected during screenings for longitudinal surveillance.
ArialMT	11	(Chapter 15: Promoting health and wellbeing among ADF members)
ArialMT	9	Recommendations 133
HelveticaNeue-Bold	13	Recommendation 66: Where possible, support injured members to
HelveticaNeue-Bold	13	be rehabilitated at work, within their home unit
ArialMT	11	The Australian Defence Force (ADF) should support and resource rehabilitation
ArialMT	11	services within the ADF to adopt a tailored approach, from members rehabilitating
ArialMT	11	within their home unit, either with or without the support of a specialist rehabilitation
ArialMT	11	service working in conjunction with the chain of command when required, to
ArialMT	11	coordination of rehabilitation and recovery through a specialist rehabilitation unit
ArialMT	11	only in exceptional circumstances and when necessary to optimise functioning and
ArialMT	11	return to work.
ArialMT	11	Consistent with this approach:
ArialMT	11	(a) Defence policies and procedures related to rehabilitation should adopt the
ArialMT	11	principle of recovering at work, where safe to do so. This principle should
ArialMT	11	be embedded in the Defence Health Manual, Military Personnel Manual,
ArialMT	11	ADF Rehabilitation Program Procedures Manual, and other relevant
ArialMT	11	policies and guidelines.
ArialMT	11	(b) rehabilitation at home or in a designated rehabilitation unit should be
ArialMT	11	reserved for exceptional circumstances, and even in these instances,
ArialMT	11	home units must maintain connection with the member undergoing
ArialMT	11	rehabilitation, whether that be at home or assigned to a designated
ArialMT	11	rehabilitation unit
ArialMT	11	(c) rehabilitation outcomes should be publicly reported on a regular basis.
ArialMT	11	(Chapter 16: ADF healthcare services)
ArialMT	9	134 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 67: Align Defence’s clinical governance
HelveticaNeue-Bold	13	framework with the national model framework
ArialMT	11	Defence should work with relevant bodies, including the Australian Commission
ArialMT	11	on Safety and Quality in Health Care and the Royal Australian College of General
ArialMT	11	Practitioners, and in consultation with Bupa, the Department of Veterans’ Affairs
ArialMT	11	(DVA) and relevant civilian health services to review its clinical governance
ArialMT	11	framework, with a view to aligning it with the National Model Clinical Governance
ArialMT	11	Framework.
ArialMT	11	Defence should give particular attention to:
ArialMT	11	(a) strengthening its quality improvement systems to actively manage and
ArialMT	11	improve the safety and quality of its health care
ArialMT	11	(b) ensuring that performance monitoring systems are in place to monitor
ArialMT	11	clinical effectiveness
ArialMT	11	(c) establishing partnerships across DVA, civilian healthcare services and
ArialMT	11	specialist facilities for serving and ex-serving members, and leveraging
ArialMT	11	these partnerships to respond optimally to the unique needs of each
ArialMT	11	patient
ArialMT	11	(d) ensuring that serving members are a partner in the design, delivery and
ArialMT	11	evaluation of Australian Defence Force healthcare services.
ArialMT	11	(Chapter 16: ADF healthcare services)
ArialMT	9	Recommendations 135
HelveticaNeue-Bold	13	Recommendation 68: Strike the right balance between upholding
HelveticaNeue-Bold	13	confidentiality and disclosing information when a member is
HelveticaNeue-Bold	13	in distress
ArialMT	11	Defence should ensure that members and commanding officers understand how
ArialMT	11	the Privacy Act 1988 (Cth) operates and the importance of members’ consenting
ArialMT	11	to their health information being shared with those able to facilitate appropriate
ArialMT	11	care and support, in the event members are distressed or experiencing mental
ArialMT	11	health challenges.
ArialMT	11	To this end, Defence should:
ArialMT	11	(a) continue its proactive approach to consent and provide regular training on
ArialMT	11	the Privacy Act
ArialMT	11	(b) regularly evaluate members’ understanding of the importance of consent
ArialMT	11	and how Defence will use their personal information
ArialMT	11	(c) by the end of 2025 and regularly thereafter (no less frequently than every
ArialMT	11	three years), review its privacy policy and amend it as appropriate to
ArialMT	11	ensure that it is clear, particularly with respect to:
ArialMT	11	(i) what it means to provide consent, and why consent is important,
ArialMT	11	particularly for ensuring that family members are equipped with relevant
ArialMT	11	information to support a members’ mental health and wellbeing
ArialMT	11	(ii) how members’ health information is reasonably necessary for, or
ArialMT	11	directly related to, the functions and activities of the Australian
ArialMT	11	Defence Force (ADF), including what ‘suitability for service from a
ArialMT	11	health perspective’ means
ArialMT	11	(iii) when a ‘general permitted situation’ (as defined in section 16A of the
ArialMT	11	Privacy Act 1988 (Cth)) exists in the context of the ADF, particularly
ArialMT	11	when a member is experiencing distress or mental health challenges
ArialMT	11	that puts them at risk of suicidality
ArialMT	11	(iv) when members’ mental health information will be disclosed to their
ArialMT	11	commander or manager to facilitate their wellbeing; when, in the
ArialMT	11	context of the ADF, disclosure is necessary to lessen or prevent
ArialMT	11	a serious threat to the life, health or safety of any individual or to
ArialMT	11	public health or safety, and to whom the information can be disclosed.
ArialMT	11	If barriers remain following review and amendment of the Defence privacy policy, then
ArialMT	11	consideration could be given to subsequent legislative change, as part of the process
ArialMT	11	set out in Recommendation 74.
ArialMT	11	(Chapter 16: ADF healthcare services)
ArialMT	9	136 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 69: Improve suicide-prevention training so
HelveticaNeue-Bold	13	it is practical, tailored, informed by lived experience and delivered
HelveticaNeue-Bold	13	in person
ArialMT	11	The Australian Defence Force should revise and improve its suicide-prevention
ArialMT	11	training so it:
ArialMT	11	(a) focuses on practical rather than theory-based learning, and ensures
ArialMT	11	members are familiar with what support is available
ArialMT	11	(b) is scaled, to emphasise different levels of responsibility, from junior ranks
ArialMT	11	to commanders. Specific training should be offered to senior leaders,
ArialMT	11	which sets out how they can support those under their command
ArialMT	11	(c) is informed by, and involves, members with lived experience of suicide,
ArialMT	11	suicidality or mental health
ArialMT	11	(d) delivers all suicide prevention training in-person by no later than
ArialMT	11	31 December 2025.
ArialMT	11	(Chapter 17: ADF and DVA suicide prevention programs and initiatives)
HelveticaNeue-Bold	13	Recommendation 70: Revise protocols for responding to suicidal
HelveticaNeue-Bold	13	crisis to be in line with clinical best practice
ArialMT	11	By no later than 31 December 2025, Defence should revise its protocols for
ArialMT	11	responding to suicidal crisis so they are applied consistently, in line with clinical best
ArialMT	11	practice.
ArialMT	11	(a) The protocols should, among other things, specify:
ArialMT	11	(i) the availability of, and arrangements for accessing, culturally
ArialMT	11	appropriate crisis care facilities
ArialMT	11	(ii) a minimum standard for aftercare
ArialMT	11	(iii) how monitoring and follow-up support should occur following a
ArialMT	11	suicide-related incident
ArialMT	11	(iv) approaches to reintegration following a suicidal crisis.
ArialMT	11	(b) The revised protocols should be developed in partnership with an external
ArialMT	11	body with expertise in managing suicidal crisis and aftercare.
ArialMT	11	(c) The revised protocols and their application across the three services
ArialMT	11	should be subject to independent evaluation after five years.
ArialMT	11	(Chapter 17: ADF and DVA suicide prevention programs and initiatives)
ArialMT	9	Recommendations 137
HelveticaNeue-Bold	13	Recommendation 71: Increase the Department of Veterans’ Affairs
HelveticaNeue-Bold	13	fee schedule so it is aligned with that of the National Disability
HelveticaNeue-Bold	13	Insurance Scheme
ArialMT	11	The Australian Government should amend the Department of Veterans’ Affairs (DVA)
ArialMT	11	fee schedule to mitigate the challenges faced by veterans in accessing health care,
ArialMT	11	ensuring that:
ArialMT	11	(a) at a minimum, the revised fee schedule aligns with that of the National
ArialMT	11	Disability Insurance Scheme
ArialMT	11	(b) efforts to mitigate supply constraints are prioritised, such as
ArialMT	11	non-fee-for-service components, additional loading, and/or incentive
ArialMT	11	payments, including in areas with few health services for the populations
ArialMT	11	being served.
ArialMT	11	DVA should reduce the time taken to pay healthcare providers, and track and publicly
ArialMT	11	report on the time taken to provide these payments.
ArialMT	11	(Chapter 18: Health care for ex-serving members)
ArialMT	9	138 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 72: Expand and strengthen healthcare services
HelveticaNeue-Bold	13	for veterans
ArialMT	11	The Australian Government and state and territory governments should prioritise
ArialMT	11	networks of care in the National Funding Agreement on Veterans’ Wellbeing
ArialMT	11	(Recommendation 88).
ArialMT	11	To enable this, the Department of Veterans’ Affairs (DVA) should develop a plan to
ArialMT	11	expand and strengthen specialised health care for veterans. It should set out how
ArialMT	11	to bring together the different components of the health system to meet the health
ArialMT	11	needs of veterans. DVA should complete the plan by September 2026 and submit it to
ArialMT	11	the Veterans’ Ministerial Council for endorsement as part of the funding agreement.
ArialMT	11	The plan must set out measures to improve the coverage of specialised veterans’
ArialMT	11	care, including by:
ArialMT	11	(a) providing support for primary and allied care providers whose services
ArialMT	11	focus on veterans’ health needs
ArialMT	11	(b) expanding veteran-specific secondary and tertiary health services
ArialMT	11	(c) developing additional partnership agreements between DVA and primary
ArialMT	11	health networks.
ArialMT	11	It must also support the integration of veterans’ health services at a local and national
ArialMT	11	level, including by:
ArialMT	11	(d) better informing veterans about available services
ArialMT	11	(e) using existing health infrastructure, such as primary health networks
ArialMT	11	(f) developing local exchanges to tighten relationships between medical and
ArialMT	11	allied health care practitioners.
ArialMT	11	The plan should be guided by current and future needs and informed by data on
ArialMT	11	Australia’s veteran population showing the size of veteran communities in different
ArialMT	11	areas, where specialised services currently exist or are lacking, and how and where
ArialMT	11	veterans access health services.
ArialMT	11	(Chapter 18: Health care for ex-serving members)
ArialMT	9	Recommendations 139
HelveticaNeue-Bold	13	Recommendation 73: Improve military cultural competency in
HelveticaNeue-Bold	13	health professions working with veterans
ArialMT	11	The Department of Veterans’ Affairs (DVA) should complement the work outlined in
ArialMT	11	Recommendation 72 by expanding its efforts to build cultural competency relating
ArialMT	11	to veterans among health workers who operate in mainstream health settings.
ArialMT	11	DVA should expand its training modules and enable health professionals working
ArialMT	11	with veterans to complete them. It should promote this work, including through
ArialMT	11	partnerships with professional bodies.
ArialMT	11	(Chapter 18: Health care for ex-serving members)
HelveticaNeue-Bold	13	Recommendation 74: Clarify the application of the Privacy Act to
HelveticaNeue-Bold	13	veterans to determine whether amendments are necessary
ArialMT	11	The Department of Veterans’ Affairs (DVA) should seek legal advice clarifying the
ArialMT	11	application of the Privacy Act 1988 (Cth) (and any other relevant legislation) to
ArialMT	11	veterans and their families in the context of sharing data and information related to
ArialMT	11	health, wellbeing and safety.
ArialMT	11	DVA should use this advice to inform consideration of whether legislative
ArialMT	11	amendments are required to optimise the management of the health and wellbeing
ArialMT	11	of veterans. Consideration may be given to extending the scope of any changes to
ArialMT	11	encompass serving members, if this is needed following the review of the Defence
ArialMT	11	privacy policy proposed at Recommendation 68.
ArialMT	11	(Chapter 18: Health care for ex-serving members)
ArialMT	9	140 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 75: Conduct an independent review of Open
HelveticaNeue-Bold	13	Arms and publish the report
ArialMT	11	The Australian Government should commission an independent review of Open
ArialMT	11	Arms, to commence in 2027, following the implementation of the new Model of Care
ArialMT	11	and led by a qualified entity outside of the Defence portfolio.
ArialMT	11	The scope of the review should be wide-ranging and it should examine:
ArialMT	11	(a) how Open Arms is discharging its functions, including its compliance with
ArialMT	11	clinical standards and its management of at-risk clients
ArialMT	11	(b) issues that could affect Open Arms’ ability to discharge its functions,
ArialMT	11	including workforce, culture and funding
ArialMT	11	(c) what functions Open Arms should perform within the wider network of
ArialMT	11	services accessible to serving and ex-serving members
ArialMT	11	(d) the appropriateness of Open Arms’ delivery model, and whether another
ArialMT	11	model is preferable.
ArialMT	11	The Australian Government should make the review’s report public.
ArialMT	11	(Chapter 19: Open Arms)
ArialMT	9	Recommendations 141
HelveticaNeue-Bold	13	Recommendation 76: Develop a postvention framework with
HelveticaNeue-Bold	13	experts and those with lived experience of suicide bereavement
ArialMT	11	The Australian Defence Force should develop a postvention framework that must be
ArialMT	11	implemented following a serving member’s death by suicide (or suspected suicide)
ArialMT	11	for the purposes of supporting the member’s family members and colleagues, as well
ArialMT	11	as first responders. It should involve:
ArialMT	11	(a) collaborating with and seeking input from peak postvention organisations
ArialMT	11	and those with lived experience of suicide bereavement
ArialMT	11	(b) developing communication materials and training modules for
ArialMT	11	commanders and key decision-makers about trauma-informed postvention
ArialMT	11	support for Defence personnel
ArialMT	11	(c) the use of a systematic process for identifying and referring those at
ArialMT	11	highest risk following a suicide death
ArialMT	11	(d) consideration of the unique circumstances of each posting or cultural
ArialMT	11	circumstances of the bereaved
ArialMT	11	(e) greater surveillance and evaluation of the broader impact of suicide
ArialMT	11	on personnel and their functioning for the purposes of improving
ArialMT	11	interventions.
ArialMT	11	(Chapter 20: Postvention)
HelveticaNeue-Bold	13	Recommendation 77: Develop a suite of postvention resources in
HelveticaNeue-Bold	13	collaboration with stakeholders
ArialMT	11	Defence and the Department of Veterans’ Affairs should fund and facilitate the
ArialMT	11	development of a postvention network of suicide-bereavement resources in
ArialMT	11	collaboration with ex-service organisations, states and territories, lived experience
ArialMT	11	peers, and civilian support organisations to augment current postvention offerings,
ArialMT	11	which can be inclusively accessed by and are tailored for the military community and
ArialMT	11	all those affected by veteran suicide.
ArialMT	11	(Chapter 20: Postvention)
ArialMT	9	142 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 78: Prevent, minimise and treat moral injury
ArialMT	11	Defence and the Department of Veterans’ Affairs should work collaboratively to
ArialMT	11	develop an agreed approach to minimising the negative impacts of moral injury,
ArialMT	11	including the risk of suicide and suicidality for serving and ex-serving members. The
ArialMT	11	approach should evolve in line with emerging research and best practice, and at a
ArialMT	11	minimum include:
ArialMT	11	(a) implementing education, training and support programs with the explicit
ArialMT	11	objectives of preventing, minimising and treating moral injury
ArialMT	11	(b) considering using the Moral Injury Outcome Scale or other tools, as the
ArialMT	11	evidence base evolves, to support the early identification and treatment of
ArialMT	11	moral injury
ArialMT	11	(c) conducting or commissioning further research to better understand moral
ArialMT	11	injury in the Australian military population.
ArialMT	11	(Chapter 21: Moral injury)
HelveticaNeue-Bold	13	Recommendation 79: Ensure that respect for and recognition of
HelveticaNeue-Bold	13	service are embedded throughout Defence and the Department of
HelveticaNeue-Bold	13	Veterans’ Affairs
ArialMT	11	Respect and recognition should be a key element of separation and transition
ArialMT	11	processes; they must also be the foundation for all interactions with members and
ArialMT	11	former members of the Australian Defence Force during service and civilian life.
ArialMT	11	Defence and the Department of Veterans’ Affairs should:
ArialMT	11	(a) examine their processes to identify ways in which respect in interactions
ArialMT	11	with serving and ex-serving members can be increased
ArialMT	11	(b) create a survey to benchmark the levels of respect shown to current and
ArialMT	11	ex-serving members prior to 30 June 2025
ArialMT	11	(c) conduct this survey every two years to identify areas for improvement,
ArialMT	11	and introduce improvements no later than the following year
ArialMT	11	(d) support the Joint Transition Authority to review its policy on recognition
ArialMT	11	and farewells on a regular basis (at least every three years) to identify
ArialMT	11	areas for improvement, and introduce these improvements by the
ArialMT	11	following year.
ArialMT	11	(Chapter 23: Transition from military to civilian life)
ArialMT	9	Recommendations 143
HelveticaNeue-Bold	13	Recommendation 80: The Department of Veterans’ Affairs to take
HelveticaNeue-Bold	13	responsibility for supporting members to transition out of the
HelveticaNeue-Bold	13	Australian Defence Force
ArialMT	11	Defence should continue to be responsible for supporting members to prepare
ArialMT	11	for and complete separation from the Australian Defence Force (ADF). The new
ArialMT	11	executive agency to be established in the Department of Veterans’ Affairs (DVA)
ArialMT	11	(Recommendation 87) should take responsibility for supporting members to transition
ArialMT	11	into civilian life.
ArialMT	11	Through the new agency, DVA should:
ArialMT	11	(a) establish a meaningful relationship with serving members as soon as they
ArialMT	11	begin a pathway towards transition
ArialMT	11	(b) conduct a transition readiness review prior to separation, which includes
ArialMT	11	the member, their commanding officer and DVA support person
ArialMT	11	(c) lead transition screening and expand it to assess members’ psychosocial
ArialMT	11	readiness for transition, including purpose and connection, help-seeking,
ArialMT	11	beliefs about civilians, and regimentation and adaptability
ArialMT	11	(d) with the consent of the member, share transition screening results
ArialMT	11	(wholly or partially) with the member’s commanding officer and key
ArialMT	11	transition support people within Defence and DVA (with Defence and DVA
ArialMT	11	implementing a proactive process to obtain members’ consent to share
ArialMT	11	this information)
ArialMT	11	(e) proactively reach out to ex-serving members in the 12 months after
ArialMT	11	they leave the ADF to understand their experience of transition, how
ArialMT	11	they are adjusting to civilian life, and connect them with supports
ArialMT	11	delivered by Australian Government agencies, states and territories,
ArialMT	11	and ex-service organisations.
ArialMT	11	(Chapter 23: Transition from military to civilian life)
ArialMT	9	144 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 81: The Department of Veterans’ Affairs to fund
HelveticaNeue-Bold	13	a program to support members’ wellbeing during transition to
HelveticaNeue-Bold	13	civilian life
ArialMT	11	The Department of Veterans’ Affairs (DVA) should fund and commission a cultural
ArialMT	11	transition program to support members to build and maintain wellbeing during the
ArialMT	11	transition from military to civilian life. The purpose of the program should be to
ArialMT	11	empower members to develop the skills to adjust and integrate into civilian culture
ArialMT	11	successfully and sustain social connections.
ArialMT	11	The program should:
ArialMT	11	(a) be designed by an expert panel independent from DVA, including people
ArialMT	11	with lived experience of service and transition (both serving and ex-serving
ArialMT	11	Australian Defence Force members) and expertise in cultural adjustment
ArialMT	11	and trauma-informed approaches
ArialMT	11	(b) be delivered in two parts, the first prior to separation and the second within
ArialMT	11	six months of separation
ArialMT	11	(c) be evaluated three years after the commencement of the program
ArialMT	11	to assess its outcomes and effectiveness, with adjustments made
ArialMT	11	accordingly.
ArialMT	11	(Chapter 23: Transition from military to civilian life)
HelveticaNeue-Bold	13	Recommendation 82: Establish a consistent, locally responsive
HelveticaNeue-Bold	13	policy on ex-serving members’ access to bases
ArialMT	11	Defence should establish a consistent policy on access to military bases that
ArialMT	11	includes the objective of supporting ex-serving members and their families to
ArialMT	11	maintain social connections following separation from the Australian Defence
ArialMT	11	Force. The policy should allow for local decision-making that balances the benefits
ArialMT	11	of maintaining social connection with former colleagues in the 12 months following
ArialMT	11	separation, with the need to maintain base security.
ArialMT	11	(Chapter 23: Transition from military to civilian life)
ArialMT	9	Recommendations 145
HelveticaNeue-Bold	13	Recommendation 83: Increase opportunities for members to gain
HelveticaNeue-Bold	13	civilian qualifications from Defence training and education
ArialMT	11	Defence should expand the objective of its education and training policies and
ArialMT	11	programs from a sole focus on Defence capability requirements to include member
ArialMT	11	lifetime wellbeing. Specifically, Defence should:
ArialMT	11	(a) commencing 1 July 2025, issue all civilian accreditations for Defence
ArialMT	11	training at the point of completion of the requisite training, rather than at
ArialMT	11	the point of transition from service
ArialMT	11	(b) remove arbitrary limits on the number of civilian qualifications that may
ArialMT	11	be awarded to a member in recognition of Defence training they have
ArialMT	11	completed
ArialMT	11	(c) ‘fill the gap’ between Defence and civilian training (where an equivalent
ArialMT	11	civilian qualification exists), either by expanding the content of the
ArialMT	11	Defence training course or by funding bridging training for members prior
ArialMT	11	to separation.
ArialMT	11	(Chapter 23: Transition from military to civilian life)
HelveticaNeue-Bold	13	Recommendation 84: Issue separating members with a reference
HelveticaNeue-Bold	13	that states their skills, experience and capabilities
ArialMT	11	To support ex-serving members to promote their skills and experience in the civilian
ArialMT	11	job market, the Australian Defence Force should issue a reference to each member
ArialMT	11	at separation. The reference should reflect the individual skills and experience of the
ArialMT	11	member and include a personalised statement on the capabilities they demonstrated
ArialMT	11	in their most recent role/s. Contact details of the member’s commanding officer
ArialMT	11	approximate to, or at, the point of transition should be provided wherever possible.
ArialMT	11	(Chapter 23: Transition from military to civilian life)
ArialMT	9	146 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 85: Develop employment pathways for
HelveticaNeue-Bold	13	ex-serving members in public sector agencies
ArialMT	11	The Australian Public Service Commission and its state and territory equivalents
ArialMT	11	should work with public sector agencies to develop and prioritise employment
ArialMT	11	pathways for ex-serving members. They should prioritise agencies in portfolios where
ArialMT	11	military capabilities and lived experience of service are especially relevant, including
ArialMT	11	health, justice, corrections, police, veterans’ affairs and defence.
ArialMT	11	(Chapter 23: Transition from military to civilian life)
HelveticaNeue-Bold	13	Recommendation 86: Ongoing funding for Veterans’ and
HelveticaNeue-Bold	13	Families’ Hubs
ArialMT	11	The Australian Government should develop a recurrent funding model for Veterans’
ArialMT	11	and Families’ Hubs to support their financial sustainability and ongoing operations.
ArialMT	11	In particular, the funding model should ensure that the operating costs of hubs can
ArialMT	11	be met (that is, separate from the costs associated with the services delivered by
ArialMT	11	various providers). The funding model should be developed in consultation with lead
ArialMT	11	organisations of Veterans’ and Families’ Hubs, as bespoke arrangements are likely to
ArialMT	11	be needed.
ArialMT	11	Funding agreements should include standardised, de-identified data collection and
ArialMT	11	reporting requirements to inform ongoing service delivery improvements and help to
ArialMT	11	identify service gaps. Data should be shared with state and territory governments.
ArialMT	11	(Chapter 24: Empowering veterans to thrive)
ArialMT	9	Recommendations 147
HelveticaNeue-Bold	13	Recommendation 87: Establish a new agency to focus on veteran
HelveticaNeue-Bold	13	wellbeing
ArialMT	11	The Australian Government should establish a new executive agency focused
ArialMT	11	on veteran wellbeing. The new agency should have distinctive branding, but be
ArialMT	11	administratively nested within the Department of Veterans’ Affairs (DVA) to ensure
ArialMT	11	seamless information sharing and referrals.
ArialMT	11	The new veteran wellbeing agency should have the following functions:
ArialMT	11	(a) Transition – to play a key role in supporting veterans to transition from
ArialMT	11	military to civilian life (Recommendation 80), build relationships and
ArialMT	11	encourage veterans to access early interventions and supports
ArialMT	11	(b) System navigation and connection to wellbeing supports at the individual
ArialMT	11	level – to help veterans to navigate the wellbeing ecosystem by providing
ArialMT	11	clear information online about available services, and by working in
ArialMT	11	partnership with Veterans’ and Families’ Hubs and expanding engagement
ArialMT	11	with veterans through state and territory shopfronts
ArialMT	11	(c) Improve referral pathways and service integration at the systems level by:
ArialMT	11	(i) managing relationships between Veterans’ and Families’ Hubs,
ArialMT	11	ex-service organisations (ESOs), DVA, Australian and state and
ArialMT	11	territory government agencies and non-government service providers
ArialMT	11	(ii) ensuring referral pathways are in place and services are integrated
ArialMT	11	to the greatest extent possible
ArialMT	11	(iii) advising DVA and state and territory governments on service gaps
ArialMT	11	(d) Co-designing wellbeing supports – to work with veterans and ESOs to
ArialMT	11	co-design new prevention and early intervention wellbeing programs and
ArialMT	11	services at the local level, supported by a dedicated funding stream under
ArialMT	11	the redesigned grants program for ESOs.
ArialMT	11	The new veteran wellbeing agency should have an ongoing operating budget, and
ArialMT	11	the following capabilities and features:
ArialMT	11	(e) staff who have lived experience of military service
ArialMT	11	(f) offices established in area/s where large numbers of veterans live
ArialMT	11	(g) customer service expertise, including in digital-led solutions
ArialMT	11	(h) a trauma-informed communications and service-delivery approach
ArialMT	11	(i) led by a CEO who reports to the Secretary of DVA
ArialMT	11	(j) adhering to a service charter and associated key performance indicators,
ArialMT	11	supported by regular and transparent reporting requirements.
ArialMT	11	(Chapter 24: Empowering veterans to thrive)
ArialMT	9	148 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 88: Develop a national funding agreement on
HelveticaNeue-Bold	13	veterans’ wellbeing
ArialMT	11	A national funding agreement on veterans’ wellbeing should be developed, with
ArialMT	11	immediate focus on the following priorities:
ArialMT	11	(a) improving outcomes for veterans who are experiencing homelessness,
ArialMT	11	including a long-term investment framework that supports capital and
ArialMT	11	operational expenditure for veteran-specific housing and the provision
ArialMT	11	of wraparound services
ArialMT	11	(b) supporting veterans who are incarcerated, both during and after
ArialMT	11	their incarceration
ArialMT	11	(c) facilitating school enrolments for children of serving members, without
ArialMT	11	requiring a confirmed address
ArialMT	11	(d) developing networks of health care for veterans (see Recommendation 72)
ArialMT	11	(e) obtaining individual consent from veterans who separate involuntarily
ArialMT	11	for medical or other reasons (and other cohorts at higher risk of suicide
ArialMT	11	and suicidality) to provide their personal data to state and territory
ArialMT	11	governments to ensure they can receive tailored support and referrals to
ArialMT	11	veteran-specific services, including Veterans’ and Families’ Hubs.
ArialMT	11	(Chapter 24: Empowering veterans to thrive)
HelveticaNeue-Bold	13	Recommendation 89: Establish a national peak body for ex-service
HelveticaNeue-Bold	13	organisations
ArialMT	11	The Australian Government, in consultation with ex-service organisations (ESOs),
ArialMT	11	should establish a national peak body for ESOs following a co-design process.
ArialMT	11	The role, functions, membership, governance and funding model of the peak body
ArialMT	11	should be informed by the outcomes of the business case, and agreed between the
ArialMT	11	Department of Veterans’ Affairs and the ESO sector. The funding model should not
ArialMT	11	exclude participation of any eligible ESOs, particularly those who operate on a not-
ArialMT	11	for-profit basis.
ArialMT	11	(Chapter 24: Empowering veterans to thrive)
ArialMT	9	Recommendations 149
HelveticaNeue-Bold	13	Recommendation 90: Remove the service differential for
HelveticaNeue-Bold	13	permanent impairment compensation and expand mental
HelveticaNeue-Bold	13	health support to all reserve personnel
ArialMT	11	The Australian Government should:
ArialMT	11	(a) remove the service differential as it relates to permanent impairment
ArialMT	11	compensation
ArialMT	11	(b) extend non-liability health care for mental health conditions to all reserve
ArialMT	11	personnel.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
HelveticaNeue-Bold	13	Recommendation 91: Implement combined benefits processing for
HelveticaNeue-Bold	13	all initial liability and permanent impairment claims
ArialMT	11	The Department of Veterans’ Affairs (DVA) should implement combined benefits
ArialMT	11	processing for all initial liability and permanent impairment claims under the Military
Arial-ItalicMT	11	Rehabilitation and Compensation Act 2004 (Cth) (the new single Act) for veterans’
ArialMT	11	entitlements, noting that some limited exceptions will apply.
ArialMT	11	The Australian Government should ensure that DVA has sufficient additional funding
ArialMT	11	to implement this new approach to claims processing.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
ArialMT	9	150 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	13	Recommendation 92: Review claims to the Department of
HelveticaNeue-Bold	13	Veterans’ Affairs associated with physical and sexual abuse
ArialMT	11	The Department of Veterans’ Affairs (DVA) should commission an independent review
ArialMT	11	of claims made between 2015 and 2024 that are associated with physical and sexual
ArialMT	11	abuse during service. The review should:
ArialMT	11	(a) determine if there is any material difference in the acceptance or
ArialMT	11	correctness rates for these claims compared to other claim types and,
ArialMT	11	if so, identify why and any required changes to veterans’ entitlements
ArialMT	11	legislation, DVA policy, and/or training and support provided to delegates
ArialMT	11	(b) recommend any necessary improvements that will ensure delegates
ArialMT	11	deliver services in a trauma-informed way and understand the dynamics
ArialMT	11	of military sexual violence and other forms of abuse during service
ArialMT	11	(c) examine the supports in place for victims who have submitted a claim of
ArialMT	11	this kind and recommend any necessary improvements to align with best
ArialMT	11	practice.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
HelveticaNeue-Bold	13	Recommendation 93: Fund the Transition Medical Assessment
HelveticaNeue-Bold	13	Pilot Program on an ongoing and national basis
ArialMT	11	The Australian Government should provide funding to the Department of
ArialMT	11	Veterans’ Affairs and Defence to support:
ArialMT	11	(a) expanding the Transition Medical Assessment Pilot Program to
ArialMT	11	North Queensland in 2025–26
ArialMT	11	(b) rolling out the program nationally to serve all Australian Defence Force
ArialMT	11	members who are medically separating with complex needs from
ArialMT	11	2026–27 onwards.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
ArialMT	9	Recommendations 151
HelveticaNeue-Bold	13	Recommendation 94: Improve timeliness and reporting on
HelveticaNeue-Bold	13	information-sharing between Defence and the Department of
HelveticaNeue-Bold	13	Veterans’ Affairs for claims processing
ArialMT	11	To ensure timely information-sharing between the Department of Veterans’ Affairs
ArialMT	11	(DVA) and Defence for the purpose of claims processing:
ArialMT	11	(a) DVA and Defence should establish a key performance indicator for the
ArialMT	11	timeliness of information provided by Defence through the Single Access
ArialMT	11	Mechanism, and report on performance in annual reports
ArialMT	11	(b) Defence should report annually on the progress of records digitisation until
ArialMT	11	all records are fully digitised.
ArialMT	11	(Chapter 25: Entitlements and claims processing)
HelveticaNeue-Bold	13	Recommendation 95: Support the expanded application of
HelveticaNeue-Bold	13	‘presumptive liability’
ArialMT	11	The Department of Veterans’ Affairs (DVA) should:
ArialMT	11	(a) establish a dedicated ongoing workstream to support the expanded use
